source,page_id,page_number,page_content,continuation
1-100.json,26a52dfa-8fb3-4008-a6f1-720d6d0b519d,20,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12359 Owner: Same as above Temperature: 23 °C Address: Humidity: 53 % Location: USS-1A / USS-1B Identification: 1A-3A Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9096-205-1LH Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: N/A Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 2 2 2 Short Time Element Settings Short Time Pick Up: 1.5 9 6 6 6 Short Time Delay: 1 3 1 1 1 IT: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.8 0.6 0.6 0.6 Ground Fault Delay: 1-3 2 2 2 I T: In / Out In In In Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 XXXXXXXX ANERGY 000000000 Phone #(262) 255-5222 Fax #(262) 242-2360 NETA XXPERTS,IN - 19 -",0
1-100.json,2e7537f4-f2e7-4657-ae89-c4a0f99292df,26,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12359 Owner: Same as above Temperature: 23 °C Address: Humidity: 53 % Location: USS-1A / USS-1B Identification: 1A-4A Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9093-205-3KH Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: N/A Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 2 2 2 Short Time Element Settings Short Time Pick Up: 1.5 9 5 5 5 Short Time Delay: 1 3 1 1 1 I T: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.8 0.6 0.6 0.6 Ground Fault Delay: 1-3 2 2 2 I T: In / Out In In In Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY ill Phone #(262) 255-5222 Fax #(262) 242-2360 NETA XXPERTS,IN -25-",0
1-100.json,f86e2dfb-c9da-4b4b-822d-61991963a4eb,30,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12359 Owner: Same as above Temperature: 23 °C Address: Humidity: 53 % Location: USS-1A / USS-1B Identification: 1B-6B Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9096-206-20MH Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: N/A Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 0.6 0.6 0.6 Long Time Delay: 1 4 3 3 3 Short Time Element Settings Short Time Pick Up: 1.5 9 7 7 7 Short Time Delay: 1 3 1 1 1 IT: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.8 0.6 0.6 0.6 Ground Fault Delay: 1 3 2 2 2 I T: In / Out In In In Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY 00000000 Phone #(262) 255-5222 Fax #(262) 242-2360 NETA EXPERTS,INC -29-",0
1-100.json,df3c6762-acfa-4f6d-98e2-7feaf231cdb2,36,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12359 Owner: Same as above Temperature: 23 °C Address: Humidity: 53 % Location: USS-1A / USS-1B Identification: 1A-2D Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9096-206-6MH Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: N/A Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 0.6 0.6 0.6 Long Time Delay: 1 4 2 2 2 Short Time Element Settings Short Time Pick Up: 1.5 9 7 7 7 Short Time Delay: 1 3 1 1 1 IT: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.8 0.6 0.6 0.6 Ground Fault Delay: 1-3 2 2 2 I T: In / Out In In In Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 XXXXXXXX ANERGY weee Phone #(262) 255-5222 Fax #(262) 242-2360 NETA XXPERTS, -35-",0
1-100.json,7e397538-f521-4fc5-8323-97664dcded47,38,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12359 Owner: Same as above Temperature: 23 °C Address: Humidity: 53 % Location: USS-1A / USS-1B Identification: 1B-5C Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9097-205-3LH Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: N/A Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 1 1 1 Short Time Element Settings Short Time Pick Up: 1.5 9 5 5 5 Short Time Delay: 1 3 1 1 1 IT: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.8 0.6 0.6 0.6 Ground Fault Delay: 1-3 1 1 1 I T: In / Out Out Out Out Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 XXXXXXXX ANERGY weee Phone #(262) 255-5222 Fax #(262) 242-2360 NETA XXPERTS,IN -37-",0
1-100.json,e23ec6a5-9d77-47ad-a46a-a6a77936d673,18,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12359 Owner: Same as above Temperature: 23 °C Address: Humidity: 53 % Location: USS-1A/USS-1B Identification: 1A-4B Tie Breaker Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK-75 Serial Number: 245A9097-201-1MH Catalog Number: AK-3A-50 Voltage Rating: 600 Frame Ampere Rating: 1600 Interrupting kA Rating: 50 kA @ 480 V Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 3000 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK050C3F1606 Plug Ampere Rating: 1600 Sensor (CT) Ampere Rating: 1600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1 1 1 1 Long Time Delay: 1 -4 1 1 1 Short Time Element Settings Short Time Pick Up: 1.5 9 4 4 4 Short Time Delay: 1 3 1 1 1 I T: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: N/A Ground Fault Delay: N/A I T: N/A Instantaneous Element Settings Instantaneous Pick Up: On / Off Off Off Off ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 XXXXXXXX ENERGY weee Phone #(262) 255-5222 Fax #(262) 242-2360 NETA XXPERTS, 17",0
1-100.json,5f8874b2-ffae-4e68-9f9a-deb279aa227b,40,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12359 Owner: Same as above Temperature: 23 °C Address: Humidity: 55 % Location: USS-1A / USS-1B Identification: 1B-7B Main Breaker Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK-75 Serial Number: 245A9093-201-1AJ Catalog Number: AK-3A-75 Voltage Rating: 600 Frame Ampere Rating: 3000 Interrupting kA Rating: 65 kA @ 480 V Tripping Voltage: N/A Charging Voltage: 120 V AC Closing Voltage: 120 V AC Shunt Trip Voltage Rating: 120 V AC Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 3000 Type Sensing: Static Type: Entelliguard Model: N/A Catalog Number: G2530L3X8XRXXX Plug Ampere Rating: 3000 Sensor (CT) Ampere Rating: 3000 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1 0.8 0.8 0.8 Long Time Delay: Min - 19 5 5 5 Short Time Element Settings Short Time Pick Up: 1.5 9 3.5 3.5 3.5 Short Time Delay: 1 11 10 10 10 I T: Off, 1 - 2 Off Off Off Ground Fault Element Settings Ground Fault Pick Up: N/A Ground Fault Delay: N/A I T: N/A Instantaneous Element Settings Instantaneous Pick Up: On / Off Off Off Off LECTRICAL W129N10818 Washington Drive Germantown, WI 53022 XXXXXXX ANERGY illll Phone #(262) 255-5222 Fax #(262) 242-2360 NETA EXPERTS. INC. 39 -",0
1-100.json,c98d6c26-e7af-4e6e-9fd5-4d666adc389f,66,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12360 Owner: Same as above Temperature: 20 °C Address: Humidity: 31 % Location: USS-2A / USS-2B Identification: 2B-3C (Spare 5) Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9097-205-8LH Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: 200 Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 0.5 0.5 0.5 Long Time Delay: 1 4 1 1 1 Short Time Element Settings Short Time Pick Up: 1.5 9 5 5 5 Short Time Delay: 1 3 1 1 1 IT: In / Out In In In Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.8 0.6 0.6 0.6 Ground Fault Delay: 1 3 3 3 3 IT: In / Out In In In Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 LECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ANERGY 00000000 Phone #(262) 255-5222 Fax #(262) 242-2360 NETA XXPERTS,IN 19 -",0
1-100.json,024d0314-d881-4cff-9700-20ff7ecf994c,82,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12360 Owner: Same as above Temperature: 20 °C Address: Humidity: 31 % Location: USS-2A / USS-2B Identification: 2A-6D Main Breaker Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9096-205-7MH Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: N/A Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 1 1 1 Short Time Element Settings Short Time Pick Up: 1.5 9 6 6 6 Short Time Delay: 1 3 1 1 1 I T: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.8 0.6 0.6 0.6 Ground Fault Delay: 1-3 3 3 3 I T: In / Out In In In Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY ill Phone #(262) 255-5222 Fax #(262) 242-2360 NETA EXPERTS,INC -35-",0
1-100.json,b1a0043b-0145-46ea-922d-231a3b552822,74,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12360 Owner: Same as above Temperature: 22 °C Address: Humidity: 50 % Location: USS-2A / USS-2B Identification: 2A-7B Main Breaker Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK-75 Serial Number: 245A9097-201-1AJ Catalog Number: AK-3A-75 Voltage Rating: 600 Frame Ampere Rating: 3000 Interrupting kA Rating: 65 kA @ 480 V Tripping Voltage: N/A Charging Voltage: 120 V AC Closing Voltage: 120 V AC Shunt Trip Voltage Rating: 120 V AC Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 3000 Type Sensing: Static Type: Entelliguard Model: N/A Catalog Number: G2530L3X8XRXXXX Plug Ampere Rating: 3000 Sensor (CT) Ampere Rating: 3000 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1 0.8 0.8 0.8 Long Time Delay: Min - 19 6 7 7 Short Time Element Settings Short Time Pick Up: 1.5 - 12 4 4 4 Short Time Delay: 1 - 11 9 10 10 IT: Off, 1 - 11 Off Off Off Ground Fault Element Settings Ground Fault Pick Up: N/A Ground Fault Delay: N/A I T: N/A Instantaneous Element Settings Instantaneous Pick Up: On / Off Off Off Off LECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ANERGY ill Phone #(262) 255-5222 Fax #(262) 242-2360 NETA EXPERTS. NO. 27",0
1-100.json,b22f3cd4-543c-475d-a002-f44d4312de96,68,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12360 Owner: Same as above Temperature: 24 °C Address: Humidity: 50 % Location: USS-2A / USS-2B Identification: 2A-6A Main Breaker Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9093-205-2LH Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: N/A Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 2 2 2 Short Time Element Settings Short Time Pick Up: 1.5 9 3.5 3.5 3.5 Short Time Delay: 1 3 3 3 3 IT: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.8 0.4 0.6 0.6 Ground Fault Delay: 1-3 3 3 3 I T: In / Out Out In In Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 LECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ANERGY weee Phone #(262) 255-5222 Fax #(262) 242-2360 NETA EXPERTS, 21 -",0
1-100.json,47090c43-ff93-47c8-9773-364d35e493dc,70,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12360 Owner: Same as above Temperature: 24 °C Address: Humidity: 50 % Location: USS-2A / USS-2B Identification: 2A-5D Main Breaker Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9097-205-6LH Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: N/A Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 2 2 2 Short Time Element Settings Short Time Pick Up: 1.5 9 5 5 5 Short Time Delay: 1 3 1 1 1 I T: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.8 0.6 0.6 0.6 Ground Fault Delay: 1-3 3 2 2 I T: In / Out Out In In Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ANERGY ill Phone #(262) 255-5222 Fax #(262) 242-2360 NETA EXPERTS, IN -23-",0
1-100.json,b46d2da7-eae0-4485-9a12-d847650f7e58,72,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12360 Owner: Same as above Temperature: 24 °C Address: Humidity: 50 % Location: USS-2A / USS-2B Identification: 2A-6C Main Breaker Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9097-206-7 Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: N/A Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 1 1 1 Short Time Element Settings Short Time Pick Up: 1.5 9 6 6 6 Short Time Delay: 1 3 1 1 1 I T: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.8 0.6 0.6 0.6 Ground Fault Delay: 1-3 3 2 2 I T: In / Out In In In Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 LECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY ill Phone #(262) 255-5222 Fax #(262) 242-2360 NETA EXPERTS,IN -25-",0
1-100.json,e878d7ed-edf2-4fd5-b29f-a825a6755d0d,76,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12360 Owner: Same as above Temperature: 24 °C Address: Humidity: 50 % Location: USS-2A / USS-2B Identification: 2A-6B Main Breaker Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9096-206-2MH Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: N/A Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 1 1 1 Short Time Element Settings Short Time Pick Up: 1.5 9 6 6 6 Short Time Delay: 1 3 1 1 1 IT: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.8 0.4 0.4 0.4 Ground Fault Delay: 1-3 1 1 1 I T: In / Out Out In In Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 XXXXXXXX ANERGY 000000000 Phone #(262) 255-5222 Fax #(262) 242-2360 NETA EXPERTS, -29-",0
1-100.json,98e51b04-2485-4c2b-a3c7-aa1e5cf15af3,78,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12360 Owner: Same as above Temperature: 24 °C Address: Humidity: 50 % Location: USS-2A / USS-2B Identification: 2A-5B Main Breaker Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 226A5390-07HH Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: N/A Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 2 2 2 Short Time Element Settings Short Time Pick Up: 1.5 9 5 5 5 Short Time Delay: 1 3 1 1 1 I T: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.8 0.6 0.6 0.6 Ground Fault Delay: 1-3 3 2 2 I T: In / Out In In In Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 LECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ENERGY ill Phone #(262) 255-5222 Fax #(262) 242-2360 NETA XXEETS,IN 31 -",0
1-100.json,00da056c-c325-4ac5-94ae-65a31b5f149d,80,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12360 Owner: Same as above Temperature: 24 °C Address: Humidity: 50 % Location: USS-2A / USS-2B Identification: 2A-5C Main Breaker Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 245A9096-205-8MH Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: N/A Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 300 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 0.6 0.6 Long Time Delay: 1 4 1 3 3 Short Time Element Settings Short Time Pick Up: 1.5 9 5 9 9 Short Time Delay: 1 3 1 1 1 IT: In / Out Out In In Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.6 0.6 0.6 0.6 Ground Fault Delay: 1 3 3 2 2 I T: In / Out In In In Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 15 15 LECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ANERGY 00000000 Phone #(262) 255-5222 Fax #(262) 242-2360 NETA EXPERTS, -33-",0
1-100.json,5eb6b36f-36dd-4988-aaf4-c5dbba4fcd57,60,"Low VOLTAGE AIR CIRCUIT BREAKER TEST REPORT Customer: GE Healthcare Date: 7/31/16 Address: 3000 N. Grandview Boulevard - Waukesha, WI 53188 Work Order: 12360 Owner: Same as above Temperature: 25 °C Address: Humidity: 48 % Location: USS-2A / USS-2B Identification: 2B-2C Main Breaker Nameplate Information Manufacturer: General Electric Type: Power Circuit Breaker Model: AK Serial Number: 224A9690-6-BG Catalog Number: AK-3A-25 Voltage Rating: 600 Frame Ampere Rating: 600 Interrupting kA Rating: N/A Tripping Voltage: N/A Charging Voltage: N/A Closing Voltage: N/A Shunt Trip Voltage Rating: N/A Trip Unit Information Manufacturer: General Electric Trip Module Ampere Rating: 600 Type Sensing: Static Type: MicroVersaTrip Model: RMS-9 Catalog Number: AK025C4F0605 Plug Ampere Rating: 600 Sensor (CT) Ampere Rating: 600 Trip Unit Settings Element Ranges As Found As Left As Tested Long Time Element Settings Long Time Pick Up: 0.5 - 1.1 1 1 1 Long Time Delay: 1 4 2 2 2 Short Time Element Settings Short Time Pick Up: 1.5 9 5 5 5 Short Time Delay: 1 3 1 1 1 IT: In / Out Out Out Out Ground Fault Element Settings Ground Fault Pick Up: 0.2 - 0.8 0.6 0.6 0.6 Ground Fault Delay: 1-3 3 2 2 I T: In / Out In In In Instantaneous Element Settings Instantaneous Pick Up: 1.5 15 8 8 8 ELECTRICAL W129N10818 Washington Drive Germantown, WI 53022 ANERGY weee Phone #(262) 255-5222 Fax #(262) 242-2360 NETA EXPERTS, - 13 -",0
